node1,node2,label
18061,32814,1
38998,33093,0
50184,17858,1
25053,18293,1
46639,19172,1
36380,46720,1
24889,28677,1
28493,43914,0
43453,51084,0
35487,39907,0
23965,26712,1
33622,26472,1
24272,32401,1
2830,3217,1
16742,14694,0
1165,35967,1
50027,52165,0
4552,37791,0
25511,21407,1
31354,34925,0
36756,5882,0
27551,24471,0
34327,32067,1
28520,50455,0
35831,33204,0
5195,9290,0
3432,34832,0
15085,7589,1
40555,10071,0
18694,22494,0
47995,31252,1
3237,2533,1
24496,48994,0
16420,43721,0
17847,37892,0
46864,25592,0
1958,17224,1
28174,17889,0
36806,45601,0
46381,32671,0
51116,22121,1
36601,16591,0
39051,3968,0
14727,29776,0
26147,42123,0
4453,2811,1
24910,3069,0
10517,22799,1
32980,51958,0
39040,2713,0
16461,49434,0
51811,29273,0
29034,23236,1
17126,1959,0
25003,51620,0
39725,37519,0
38532,31266,1
3192,31976,0
11046,1307,1
37230,23530,0
46644,37779,0
47492,349,1
3316,40639,0
6896,7532,0
12726,6020,1
44978,31674,1
13051,15079,0
30636,24356,1
13507,25001,0
25082,33376,1
45419,19783,0
36482,25316,0
44150,47975,1
19697,47823,1
14974,30435,0
8101,5197,0
15097,48381,1
33633,41969,0
46105,19064,0
14589,3685,1
23471,36663,1
12725,33136,1
13979,22983,1
16199,4669,1
38356,38384,1
16491,26159,0
3804,15547,0
45089,47351,1
45937,49538,1
3024,45075,1
3237,6293,1
7335,17911,0
50548,19613,1
43596,16964,0
31989,45740,1
31244,19895,0
25649,4954,1
49850,49869,0
13790,35188,0
43832,5549,0
8840,34350,0
9490,13502,0
33602,39716,0
12545,3687,0
51546,20286,1
23617,33769,0
51393,35881,0
50326,37763,0
14649,41953,0
38205,18653,1
35956,3925,1
33185,25436,0
16720,39083,0
24926,10894,0
16775,45206,0
22854,19335,0
10798,45168,0
52105,8341,1
12780,26948,1
25711,8337,1
28260,42242,0
46051,51201,0
46366,8468,1
21480,28935,0
41240,42383,0
2512,3731,0
50184,39685,1
24336,51306,0
39962,19872,1
13242,259,1
25881,51673,0
15615,37008,1
50425,46293,1
16705,46124,0
29115,48124,0
37855,42707,1
4092,14234,0
47796,6050,0
4286,7589,1
25711,35586,1
12734,21885,1
2271,44725,0
51539,10021,0
4898,37130,1
15593,48223,0
1352,5695,1
44371,33605,0
27910,20520,0
37222,17251,0
27331,23573,1
26593,25687,1
11538,20233,0
21561,31612,1
10,32840,1
49494,11624,1
45543,17447,0
2070,10648,0
24004,25536,0
29957,51464,0
34468,14207,1
34064,15423,0
13129,39836,0
35772,49218,0
47688,6925,0
36397,11534,1
47651,28292,0
50875,42986,1
38214,49271,0
2178,25738,1
43049,49494,0
17808,45312,0
30390,23208,0
8551,25663,1
17053,44706,0
24031,28365,1
46289,36075,0
30050,1867,0
969,44746,0
2678,10812,1
26584,32701,1
28292,17647,0
19904,26956,0
43773,50934,0
47202,15127,0
14434,6039,1
28264,31525,1
12522,2084,0
8842,27929,1
50977,31650,0
769,40952,0
1622,31505,0
47931,29514,0
10453,27411,0
15066,9747,0
41643,35587,0
32390,30377,0
32075,44777,0
49497,20744,0
11555,8764,0
40985,18321,0
20211,48559,1
17584,28277,0
18263,11242,0
9812,205,0
3225,8172,0
31433,11079,1
6419,24600,1
3857,9172,0
8876,4451,0
6747,181,0
26201,13416,1
15876,35298,1
30198,28313,0
22423,6801,0
26459,22912,0
22888,8796,0
50918,13447,1
52184,41539,0
23379,17101,0
34173,17270,0
4650,50838,0
39415,23500,0
29113,3260,0
18588,13446,0
17015,21202,1
14327,17790,0
28315,16901,1
34232,34094,0
10429,9636,0
26380,26782,0
15117,20791,1
7031,30277,0
8551,28303,1
40213,37581,0
7293,37826,1
4094,36162,0
3660,5354,0
31569,29730,1
41151,15688,0
14441,40125,0
27984,48162,0
5396,9035,0
10182,25202,0
2232,49000,0
49053,16574,1
49200,29526,0
49171,34687,0
30832,219,0
25711,1037,1
11959,24225,0
3123,50303,0
17182,21152,0
26509,39725,0
5816,11760,1
47582,32997,1
31953,18781,0
25076,29485,0
651,11411,1
29349,15456,0
35940,11133,1
16684,6699,0
26874,9605,1
17235,25281,0
14738,17071,0
1277,22799,1
5669,5471,0
31842,8591,1
29551,36287,0
36103,52397,0
43433,4298,1
27902,21696,0
46346,7653,1
49020,9010,0
22508,9819,0
42512,47268,1
15697,37631,1
6793,47470,1
50378,43458,1
13056,45176,0
30943,19657,1
19781,15641,0
19609,7871,0
22910,5546,1
1169,39124,0
22269,28677,1
49718,39283,1
18923,21106,0
19963,26203,0
50721,36954,0
21236,50993,0
10607,44974,1
47789,37885,0
49458,42091,0
1710,24128,1
10609,49622,1
16007,18154,0
17452,10530,0
41660,42556,1
5698,17416,1
44991,20906,0
49619,40240,0
4132,38529,0
51093,33195,1
14287,29135,0
15569,27017,1
51110,49259,0
44548,20023,1
15289,48078,1
29056,41116,0
34038,38608,0
21721,51588,1
34423,16325,1
10181,8867,1
15254,3121,0
47305,27991,0
7419,44978,0
16339,10252,0
18138,15817,1
18174,15828,0
44008,7378,0
14421,26764,1
15179,45110,0
29804,39193,0
15364,48290,1
51254,35646,0
31159,35938,1
51363,26690,0
25110,8352,1
29288,16517,0
51573,40911,0
27722,29023,0
4899,36077,0
38382,6983,0
38314,14428,0
11239,28562,0
46203,32228,0
23670,44511,0
10009,41641,0
34822,38264,1
24308,48537,0
48626,29686,1
32041,6011,1
42061,41106,0
556,19520,1
1979,16855,1
31427,21721,0
31082,354,1
47320,28991,0
46507,323,1
51453,42986,1
29853,29421,1
36345,10763,0
6063,9632,1
49842,26989,0
23145,34357,0
18700,51233,1
4670,1878,1
11933,11354,0
15342,25914,0
17944,51350,1
5804,13722,0
8059,20138,0
48346,25891,1
16685,46286,1
28176,349,1
3424,51114,0
43440,40672,1
49343,5542,1
48206,772,0
14214,35558,1
30390,14926,0
3237,49871,1
16440,18636,1
39790,12147,0
21791,34636,1
42024,28887,0
38140,27548,0
45558,5052,0
11623,39400,1
6024,47700,0
19990,1778,1
14476,5923,0
35436,11418,0
51168,47492,1
14707,1332,0
36983,19295,0
6834,36299,1
2536,43436,0
41282,898,0
19112,34857,0
5743,34938,1
22501,4071,1
25504,26201,1
35004,13555,1
16682,12666,1
5487,908,0
1995,27623,0
7341,27059,1
35145,35670,1
38111,34210,0
9326,38236,1
42354,12140,1
44930,36334,0
26625,15159,0
35162,46958,0
16568,5023,1
23552,23525,1
39609,16088,0
5181,1563,0
31481,5471,0
12082,44443,0
42241,46376,1
10677,28475,0
40571,26950,1
4444,24404,0
5568,8166,1
26354,20688,0
14406,46097,1
45439,7790,0
7145,51044,1
39023,9799,0
44978,5870,1
41483,25422,1
10779,31989,0
37028,31569,1
38264,25559,1
8178,22110,0
46964,15700,0
34549,20305,1
49366,12780,1
23941,45331,0
3310,4937,0
6963,25594,0
24218,47764,1
37309,38892,0
25937,3695,0
26012,9075,0
42598,35588,0
49078,44043,1
45975,14958,0
22986,32952,1
32868,7918,0
40899,19042,1
5085,31803,0
33129,26051,1
35909,38875,0
52031,46608,0
44747,52320,0
32847,45218,0
46843,35964,1
38759,37130,1
13875,4195,0
51090,9966,1
44650,8807,0
37693,51433,1
3106,22034,0
45908,9076,0
40667,34628,0
23670,7763,0
46790,48914,0
52100,7034,0
2051,38571,1
28128,1892,0
12734,18669,1
31206,45108,1
37028,44978,1
183,20894,1
36301,20164,0
5858,17202,0
22066,11884,0
30218,8082,0
4410,24565,1
33935,47829,1
36567,40955,1
10703,31674,1
33530,12193,1
9789,50991,0
15592,3054,0
42924,26494,0
37760,46293,1
52333,13412,0
1778,4651,1
22637,33967,0
9576,9439,0
17887,8647,0
8938,27654,0
38066,5151,1
22976,3987,1
25510,19757,1
4041,27105,1
29471,33653,0
27714,27436,1
28068,51035,0
373,4822,0
21028,36908,0
32597,16416,0
45917,9165,1
36596,22722,0
13481,43952,0
20679,50442,1
11986,29217,0
32353,35952,0
12558,39539,0
5073,6033,1
16568,20319,1
4212,194,1
33892,19708,1
19819,19025,1
2282,33770,0
3085,42327,0
1229,11342,0
37027,15415,0
37783,47255,0
29219,2676,1
23287,23432,0
6249,8726,0
50994,37676,0
42982,49856,0
33338,21836,0
28309,37536,0
48826,8115,1
13897,20248,0
38807,28843,0
37519,49219,1
41394,30939,1
9019,9515,0
31649,51,1
13487,46490,0
49678,1775,1
41337,3069,0
48739,48161,0
25273,33706,0
38117,7341,1
21576,1608,0
42575,24218,1
5245,12930,0
27066,6851,1
47169,381,0
25631,20201,0
50101,7777,1
20969,26696,0
47110,26356,0
44835,333,0
48020,29809,1
22976,11557,1
23361,13721,0
45770,37600,0
1352,29809,1
41108,520,0
35821,28227,0
25798,50551,0
21721,28056,0
23824,26922,0
38474,32729,0
11730,30304,0
14902,17805,0
48663,34455,0
40359,38225,0
20836,25465,1
23832,35691,1
44209,10596,0
51433,34732,0
47364,11715,1
36088,5816,0
32520,4592,0
13261,42471,0
20791,25249,1
45863,39947,0
44691,15929,1
43586,2435,1
9368,31674,1
18114,18101,1
39083,24441,0
6626,9561,0
19568,49774,0
24230,21275,1
29516,50900,1
42110,50152,0
39281,16828,0
35574,3487,0
4538,36242,0
18636,6039,1
41615,23871,1
22799,21069,1
34996,5432,1
26903,5392,1
35964,51879,0
18283,34352,0
45691,50596,0
16154,25863,1
40630,35252,0
6503,36741,0
9023,2194,0
29320,12950,0
1869,931,1
27002,17514,0
33590,16119,0
9392,8496,1
2713,12872,0
35086,40120,0
50542,47275,0
33807,49290,0
25289,23326,0
3295,17233,0
38751,24230,1
30346,29235,0
49886,24432,1
35001,27591,1
21467,8645,0
22271,37846,0
38422,5650,0
11179,27736,0
46967,15291,0
15697,41458,1
7668,18493,0
45362,23994,0
51868,4934,0
19936,31533,1
31413,30667,1
48857,26547,0
24230,39894,1
15801,39071,0
20590,17313,0
51108,13991,1
19600,31580,0
33353,18894,0
35154,27750,0
28276,27455,0
36493,49824,1
47764,39685,1
2957,30351,1
26632,22449,0
26838,27766,0
4285,15164,0
17614,8004,0
35193,46156,0
10172,32760,1
14114,14146,0
25088,33133,0
24496,3685,1
21159,5542,1
16052,10848,0
6619,37530,1
26303,50038,0
22170,46099,1
14517,44402,0
17585,10240,1
5654,50403,0
12598,44542,0
30514,3584,0
9509,15239,0
25245,15342,0
51901,35090,0
12966,23569,1
23503,26965,1
5342,20832,0
16067,10577,1
14949,38205,1
5381,5497,1
40456,23267,0
49053,21721,1
30663,184,0
25891,2192,1
33735,27436,1
48825,47343,0
16759,15116,0
28871,29888,0
49888,33258,1
24496,49759,1
40270,19034,0
11546,5549,0
51360,3490,0
38985,36331,1
4388,11425,0
23807,24967,0
37519,33735,1
47618,52373,1
34492,6711,1
21193,47777,0
9099,22379,1
16885,29116,0
24900,22914,0
26976,22579,0
10534,22492,1
41140,43041,1
16325,42592,1
2601,27668,0
4209,1473,1
4094,2811,1
21980,19228,0
23865,38744,1
10309,17019,0
1446,15835,0
5139,42948,1
27585,14148,0
14934,16038,1
31712,6160,0
36493,1217,1
23194,44592,0
52028,24094,0
42021,14676,1
15343,37530,1
28046,24608,0
43542,34298,1
49953,34375,0
15156,49271,0
38994,44773,1
45338,47113,0
3256,36360,0
33173,26509,0
7266,13385,0
51028,17417,0
16119,51453,1
39645,30154,0
34817,10772,0
49949,51625,1
3983,13449,1
25359,42738,1
527,49875,0
50732,40983,1
25852,30258,0
17376,33487,1
30410,27819,1
30846,4590,0
19353,11761,0
8763,5026,1
37998,3076,1
45508,50314,0
11204,20517,1
24665,13562,1
47955,22583,1
19643,9875,0
16069,5242,0
35638,52152,0
49446,10246,1
45807,2750,1
47605,19984,1
23041,6039,1
35533,42001,0
21842,49082,0
6520,11214,0
46934,46543,1
21961,19933,1
5432,23294,1
2304,29336,0
33735,23715,1
2595,31559,0
13502,20014,0
10953,17280,1
47280,31942,1
33815,20479,0
32589,9814,0
42989,2720,0
441,34158,0
24897,49240,0
43658,16941,0
14653,27195,0
7693,9820,0
17634,10539,1
32482,39588,1
31421,12620,1
47571,36436,0
19917,49940,0
40099,8319,0
38717,36507,1
37775,29362,0
21142,33778,0
19139,24128,1
5484,9979,0
24484,6260,1
14063,12840,0
3675,37631,1
47764,7614,1
43305,45237,0
46444,32363,0
41945,42509,1
27614,11204,1
39034,49288,0
39232,22757,0
28310,25081,0
7695,7127,0
35696,9967,1
21509,18574,0
8244,47135,0
7343,28191,0
26027,26418,0
31989,43769,1
37651,34316,0
39915,47927,0
12133,45186,0
34557,24076,0
5277,35390,0
12184,29482,0
22976,47351,1
10523,17219,0
4094,18040,1
38083,43172,0
13903,34091,0
19008,19093,0
46614,36770,0
22368,44736,0
46686,10395,0
5883,14401,0
15113,31290,1
39256,47602,0
31614,42951,0
25945,41945,1
8365,6320,0
30119,3943,1
38315,14172,0
23107,24159,0
35512,9005,0
42810,43955,0
17782,6414,1
21298,48471,0
39144,24591,0
18770,52244,0
18154,35482,0
2681,14507,1
37049,44094,0
25582,21130,1
25082,10,1
43868,20640,1
37753,52248,0
11303,24766,0
3085,21804,1
22799,19770,1
14280,26089,0
26037,39147,0
28370,28604,0
42479,12022,1
43483,1697,0
20623,29343,1
40596,36718,0
32707,44157,0
21668,26686,0
1892,40397,0
44228,47651,0
18468,31404,0
10643,31775,0
19769,30937,1
7293,48304,1
46821,36493,1
4363,26149,0
2247,29939,0
50425,35679,1
2511,38665,0
48305,19303,1
11297,16823,0
43982,29360,0
47683,15484,0
20153,44247,0
38150,47650,0
10093,32840,1
38532,2945,1
49613,38557,0
36794,20023,1
25395,39712,0
31571,25524,0
13422,27528,0
42575,49759,1
821,37962,0
19463,35807,0
27586,41518,0
16453,4098,0
10181,18304,1
46816,22859,0
3285,45868,0
49053,33491,1
7838,39925,0
9043,29730,1
10282,51239,1
13970,5640,0
49776,42164,0
21235,19463,0
7672,15039,0
20960,4398,0
33491,4423,1
22753,18703,0
44011,26683,0
7296,25248,1
40811,13209,1
1480,18138,0
37472,16280,1
43879,15258,0
10941,11240,1
9090,46178,1
17912,50889,0
23815,24439,1
16070,11294,0
19769,789,1
41776,36096,0
28687,15027,0
35539,3759,0
34022,6558,0
16171,30385,0
24018,15418,0
7133,8224,1
7260,8179,0
50446,15935,0
32482,44058,1
13003,42033,0
15291,15434,1
51054,546,1
46612,35466,0
14256,31780,0
4713,35957,0
45456,26774,0
3488,16897,0
9205,15327,0
33299,25559,1
30626,430,0
10908,42532,0
23813,39943,0
35145,23052,0
18389,13926,0
16775,27218,0
29743,11112,0
39364,46670,0
29809,41458,1
43358,13512,0
31674,49759,1
44608,23726,1
17786,51319,1
10325,5373,0
49053,619,1
21662,46850,0
26255,44831,0
42693,41516,0
8441,15024,0
1374,29654,1
40136,7955,1
4523,27562,0
37589,18304,1
24530,8566,0
4399,45791,0
25006,24805,0
36634,31999,1
15895,25063,0
44150,27111,1
13296,39006,0
36937,31331,0
5554,43812,0
48210,11276,0
40620,46198,0
1122,4958,1
20860,3685,1
14128,41418,0
46114,31180,0
30088,8069,0
10703,50280,1
9365,51756,1
36644,4669,1
9202,5047,1
35971,32375,0
43909,21466,0
101,28376,1
8447,2418,1
47579,21183,0
8363,28867,0
26390,47190,0
10161,11612,0
41269,13169,1
49975,49035,0
31765,34185,1
30960,13394,0
11063,15370,0
9765,41960,0
38798,20588,0
21177,31339,0
34819,35109,1
14817,19814,1
24323,8812,1
772,39119,0
47420,7755,0
21779,31551,0
4031,8299,0
2416,42157,1
37849,37889,1
39278,51503,1
46180,21723,0
48981,11011,0
21053,13310,0
43019,28607,0
5054,26313,0
31937,7760,0
23455,46490,1
3117,7443,0
42575,1630,1
19529,15595,1
25617,9203,0
43421,8726,0
2770,15943,0
42512,9786,1
14809,37948,0
41743,31417,0
1169,9157,0
29529,42836,0
6040,17609,0
30181,11813,0
19990,27359,1
23538,11232,0
19991,20039,1
10235,26327,0
25362,36684,0
20182,13494,1
29624,14008,0
10800,5772,1
7052,42313,0
46959,39588,1
16574,26948,1
17253,32772,1
20339,8240,0
14272,388,0
8139,22969,1
16516,1484,1
52373,1583,1
4995,36289,1
30249,49180,0
32904,11426,0
10021,44845,0
5395,42818,0
39450,49134,1
18144,14296,0
3123,27976,1
20296,45560,0
35278,40978,0
9577,47986,0
18743,43969,0
47843,15390,0
2309,7794,1
8139,21780,1
36770,38356,1
14222,44890,1
15886,5133,0
51264,35938,1
19025,25047,1
22315,3433,1
22708,38260,0
24439,28945,0
8278,5497,1
41398,41963,0
24656,16609,1
4342,45386,0
35713,45800,1
20174,33186,0
20860,21721,1
8877,3313,0
36494,44335,1
5526,24615,0
39911,9231,0
12789,31920,0
29809,21232,1
49692,20576,0
42234,47006,1
41295,42490,0
38361,4311,0
1370,30962,0
22703,12679,0
44457,29489,1
45089,12620,1
17661,50608,0
8119,35557,1
4808,40440,1
50473,36331,1
40276,17381,0
33125,6005,1
50563,23541,1
40222,23201,0
6591,1074,0
17053,40147,0
8711,46258,0
41617,14181,0
46177,40517,0
27186,46797,1
42820,11567,0
10762,7805,0
26472,1949,0
20001,12774,1
42157,23868,1
253,48984,0
49101,11441,0
27559,40403,1
5060,17565,0
36669,18384,0
32031,38597,0
5785,29072,1
12541,43113,0
18172,3502,0
10230,47686,0
44909,44161,0
49795,8903,1
45413,8433,1
7891,2241,0
2416,22986,1
28376,25249,1
18427,31768,1
1637,11455,1
45557,23598,0
18553,25913,0
28791,13897,1
48185,50566,0
16843,30389,0
23581,40058,0
51259,16872,0
3502,9329,0
21539,45341,1
4301,43400,0
49559,32063,1
10213,926,0
44735,374,0
28433,42634,1
2826,16107,1
35667,40328,0
8543,11769,0
41578,41869,0
35006,49247,1
32419,1459,0
5935,50174,1
2981,3730,0
35046,30527,0
36804,44193,0
42094,40283,0
7649,47764,1
1110,33754,1
1694,5240,0
10506,19658,0
42781,45730,0
48122,51945,0
33041,804,1
27714,36391,1
29516,33358,0
42810,46759,0
51030,5962,0
44861,23744,1
41458,5870,1
23332,23864,1
5727,41596,0
41349,48312,0
3986,46055,1
20801,49446,1
5356,43225,1
12248,21641,0
6788,35929,0
50083,29730,1
38611,41557,0
25393,46971,0
31668,24548,0
13761,42832,0
35258,11715,0
29673,21576,1
4436,44020,0
5230,23552,1
37823,48381,1
33047,32004,1
10754,31900,0
2039,45256,0
17068,35041,0
4094,12960,1
4670,5170,0
23926,31441,0
48557,35690,0
23855,39747,0
2222,17019,1
49744,1714,0
8338,32889,0
18703,44069,1
41604,42346,0
33371,13416,0
18769,46942,0
34554,39572,0
36151,1919,0
47062,38667,0
38141,46386,0
49454,6165,0
12084,5542,1
28059,44198,0
7336,38922,1
18985,9425,0
47121,3878,0
22363,44619,0
22884,39578,0
6829,10421,0
4356,9138,1
48327,9554,0
29981,10876,0
38002,12737,0
47983,8030,1
32560,5594,1
2500,10187,0
45526,39366,1
38615,24160,0
35749,22573,0
6009,13391,0
15680,6648,0
44689,5678,1
179,8387,0
22990,43912,1
50516,31533,0
7798,46969,1
11253,45732,1
25486,2847,0
20819,19651,0
4441,17189,0
37321,48839,1
26937,20406,1
45569,37530,1
28260,44489,1
50616,32926,0
42662,30695,0
595,24093,0
32948,36377,1
15372,24172,0
41472,32163,1
33491,31900,1
11060,36851,1
13494,48153,0
46536,17017,1
27296,16062,0
46304,28677,1
28657,1039,1
25687,17067,1
25509,28306,0
49643,26532,0
50442,8812,1
7241,44102,0
19399,34705,1
28813,36331,1
15978,32540,0
9417,10475,1
25903,37760,1
26694,3959,0
34036,23956,1
22269,45340,1
39953,24600,1
13403,31456,0
18589,16842,0
10997,36429,1
39684,7430,0
31279,29320,1
51843,28415,0
20410,51478,0
19774,49091,0
17610,45466,1
25341,31308,0
8308,15744,0
7990,40726,0
45013,32926,0
29205,17631,1
44150,25559,1
16224,8642,0
3819,36073,0
20815,31384,0
44482,43665,0
44978,29730,1
1122,1217,1
29676,29248,0
51040,2089,0
9531,32533,1
31890,8333,1
24369,25415,0
38205,39158,1
29990,17802,1
46037,8877,0
22852,14370,0
49436,24059,1
25976,35679,1
41000,18991,0
39197,22575,1
7836,35757,0
37337,2856,0
24546,32405,0
6009,4700,0
34495,35759,0
21699,11096,0
31305,28119,0
50105,19231,0
36251,17791,0
38136,23083,0
28250,13074,0
4183,43688,1
3237,50280,1
47492,34822,1
19535,31847,1
22248,17867,0
4048,44657,0
14588,50291,0
37711,20698,0
1630,24496,1
38302,4213,0
41452,35922,0
39581,4117,0
41112,43409,1
3412,2838,1
21961,33735,1
5668,48098,1
28650,6891,1
22303,1845,1
31990,18231,0
18693,7712,0
101,34822,1
48304,48539,1
187,44379,1
35085,1807,0
2948,2570,0
4126,24758,1
29176,12390,0
47789,32430,0
20679,41458,1
33010,33517,1
52223,16840,0
26392,477,1
41458,9525,1
50085,32712,0
19042,35916,1
34221,7576,1
42176,43356,1
14589,16684,1
40892,34831,0
45444,50544,1
11389,25457,0
1440,18318,0
43426,48430,0
36493,15790,1
1835,27926,0
13742,29719,1
47879,30937,1
20647,21860,1
32251,22494,0
8099,38992,0
50843,26612,0
19991,24230,1
37789,41199,1
4939,49909,0
14302,37823,1
43003,43542,0
32129,18690,0
50516,22888,1
12631,21169,1
16325,27929,1
49800,12622,0
12814,22990,1
38529,44890,1
30985,15490,0
12351,39599,0
5875,7906,1
3385,42245,0
38751,37814,1
17379,46165,0
6912,13942,1
36362,37450,0
38922,20023,1
3929,49655,0
22121,14980,1
38264,38529,1
14960,22479,0
20157,17483,0
47674,6709,0
17229,11267,0
8290,12946,0
19893,781,0
30856,21400,0
26512,17216,0
26712,34822,1
11123,51554,0
33643,10647,0
44014,1466,0
3519,34211,0
14934,33979,1
11914,3480,1
11285,48328,0
23491,27951,0
38264,47879,1
37998,34068,1
15863,36214,0
17330,14726,0
26793,16051,0
16199,42237,1
28173,35964,0
4808,21125,1
30984,4028,1
11644,7505,1
5142,22545,0
30696,21242,0
12439,21459,0
12490,10690,0
3948,5542,1
41578,30969,0
27417,2699,0
41139,2218,0
50513,44922,0
14764,7817,1
802,17709,1
4337,19666,0
8194,585,0
2811,10038,1
11290,3660,1
35560,32627,0
41552,10735,0
44962,10335,0
6678,7669,0
31142,45159,0
10888,29587,0
32790,37159,1
29879,44496,1
50675,39466,0
41339,14059,0
32531,39272,0
30249,1352,1
39009,39465,1
13991,6379,1
4126,3480,1
4660,39912,0
46117,23378,0
46933,36507,1
21479,28924,0
9525,7736,0
37135,15359,0
28738,6039,1
31108,26634,0
9026,22311,1
5408,26790,0
14885,29868,0
18171,21471,0
13447,23573,1
48892,23130,0
187,7420,1
18422,41823,0
16939,2811,1
14822,22063,0
26106,37921,0
11322,22583,1
43496,31283,1
8985,23671,1
27636,28940,0
690,40712,0
11732,38190,1
14259,49607,1
33591,35262,0
35552,29579,0
28283,35974,1
23238,30104,0
8108,45023,1
10622,11698,1
43660,6699,1
26868,32981,1
19014,47686,0
1914,43343,0
14074,20918,0
38626,20901,1
37116,35089,0
43818,48160,0
41774,7457,0
33654,30419,1
49053,37631,1
23404,20911,0
23111,29846,0
48478,28286,0
37925,4392,0
30932,32386,1
2226,45620,0
20127,23073,1
28910,31071,0
29516,45937,1
28259,35928,0
9961,17290,0
20435,37796,0
23727,25366,1
10116,15317,0
26526,28004,1
45740,23525,1
39699,50972,0
14955,44956,0
13991,16968,1
9318,37946,0
36551,19469,1
44790,34229,0
7783,35353,0
7123,39663,1
23449,37568,1
48020,7374,1
31477,15185,0
26054,34196,1
27225,26488,0
47117,4957,1
37664,2602,0
37424,5935,0
2786,19444,0
33275,51764,1
50220,6750,0
36610,22495,0
4209,47381,1
45192,18653,1
20647,4686,1
28934,9851,0
15630,32779,1
36551,31266,1
20967,21780,1
9939,34870,0
43545,45488,0
41623,35369,0
46457,25901,0
1943,5022,0
44614,25250,0
47538,32263,0
5640,21296,0
45532,50587,1
36136,51834,0
49583,28537,1
987,19770,1
19041,37834,1
28878,31908,0
894,29919,0
18912,23953,0
14713,148,0
37777,23158,0
996,47117,1
8601,5463,0
13676,46051,0
49063,875,0
18216,13765,0
6419,3864,1
24421,25361,0
10351,46822,0
14328,51575,1
24661,4102,0
14908,10836,0
26578,16416,0
6493,29643,1
39925,503,0
11640,17015,1
31817,39228,0
48496,10339,0
46433,52009,0
49575,26676,0
51813,41370,1
19657,31569,1
22462,20983,1
13126,8478,1
13544,12212,0
5233,10850,0
45985,51593,1
22526,44282,1
5924,24464,0
21740,25056,1
40187,18907,0
50173,26198,0
21215,25480,1
45985,26278,0
825,32854,0
51588,17858,1
39321,49247,1
36880,35298,0
7476,43338,0
30524,39169,0
34629,2501,1
27673,35109,0
41357,18188,0
26961,22509,0
